inning,half,outs,base_state,score_diff,win_prob,n
7,top,0,2,-6,0.01,98
7,top,0,2,-5,0.01,147
7,top,0,2,-4,0.02357,219
7,top,0,2,-3,0.06093,326
7,top,0,2,-2,0.13364,487
7,top,0,2,-1,0.2508,726
7,top,0,2,0,0.40717,1084
7,top,0,2,1,0.58012,726
7,top,0,2,2,0.73866,487
7,top,0,2,3,0.85911,326
7,top,0,2,4,0.93494,219
7,top,0,2,5,0.97449,147
7,top,0,2,6,0.99,98
7,top,0,3,-6,0.01,59
7,top,0,3,-5,0.01,88
7,top,0,3,-4,0.01647,131
7,top,0,3,-3,0.04508,196
7,top,0,3,-2,0.10441,292
7,top,0,3,-1,0.2063,436
7,top,0,3,0,0.35118,650
7,top,0,3,1,0.5219,436
7,top,0,3,2,0.68862,292
7,top,0,3,3,0.82356,196
7,top,0,3,4,0.91407,131
7,top,0,3,5,0.96436,88
7,top,0,3,6,0.98751,59
7,top,0,4,-6,0.01,33
7,top,0,4,-5,0.01,49
7,top,0,4,-4,0.0181,73
7,top,0,4,-3,0.04881,109
7,top,0,4,-2,0.11147,162
7,top,0,4,-1,0.21732,242
7,top,0,4,0,0.36539,361
7,top,0,4,1,0.53703,242
7,top,0,4,2,0.70193,162
7,top,0,4,3,0.83324,109
7,top,0,4,4,0.91989,73
7,top,0,4,5,0.96725,49
7,top,0,4,6,0.98869,33
7,top,0,5,-6,0.01,33
7,top,0,5,-5,0.01,49
7,top,0,5,-4,0.01116,73
7,top,0,5,-3,0.0324,109
7,top,0,5,-2,0.07947,162
7,top,0,5,-1,0.16575,242
7,top,0,5,0,0.29673,361
7,top,0,5,1,0.46147,242
7,top,0,5,2,0.63318,162
7,top,0,5,3,0.78152,109
7,top,0,5,4,0.88772,73
7,top,0,5,5,0.95072,49
7,top,0,5,6,0.98167,33
7,top,0,6,-6,0.01,23
7,top,0,6,-5,0.01,34
7,top,0,6,-4,0.01,51
7,top,0,6,-3,0.02709,76
7,top,0,6,-2,0.06845,114
7,top,0,6,-1,0.1469,169
7,top,0,6,0,0.2701,253
7,top,0,6,1,0.43039,169
7,top,0,6,2,0.6032,114
7,top,0,6,3,0.75762,76
7,top,0,6,4,0.87198,51
7,top,0,6,5,0.94216,34
7,top,0,6,6,0.97783,23
7,top,0,7,-6,0.01,16
7,top,0,7,-5,0.01,24
7,top,0,7,-4,0.01,36
7,top,0,7,-3,0.01926,54
7,top,0,7,-2,0.05144,81
7,top,0,7,-1,0.11637,121
7,top,0,7,0,0.22485,181
7,top,0,7,1,0.37496,121
7,top,0,7,2,0.54708,81
7,top,0,7,3,0.71066,54
7,top,0,7,4,0.8395,36
7,top,0,7,5,0.92359,24
7,top,0,7,6,0.96906,16
7,top,1,0,-6,0.01,295
7,top,1,0,-5,0.02006,440
7,top,1,0,-4,0.05322,656
7,top,1,0,-3,0.11965,979
7,top,1,0,-2,0.22986,1461
7,top,1,0,-1,0.38127,2179
7,top,1,0,0,0.55366,3251
7,top,1,0,1,0.71631,2179
7,top,1,0,2,0.84351,1461
7,top,1,0,3,0.92595,979
7,top,1,0,4,0.97021,656
7,top,1,0,5,0.98988,440
7,top,1,0,6,0.99,295
7,top,1,1,-6,0.01,162
7,top,1,1,-5,0.01522,242
7,top,1,1,-4,0.04216,361
7,top,1,1,-3,0.09882,539
7,top,1,1,-2,0.19743,803
7,top,1,1,-1,0.33958,1198
7,top,1,1,0,0.50936,1788
7,top,1,1,1,0.67741,1198
7,top,1,1,2,0.81528,803
7,top,1,1,3,0.90902,539
7,top,1,1,4,0.96182,361
7,top,1,1,5,0.98645,242
7,top,1,1,6,0.99,162
7,top,1,2,-6,0.01,88
7,top,1,2,-5,0.0128,132
7,top,1,2,-4,0.0364,197
7,top,1,2,-3,0.08753,294
7,top,1,2,-2,0.17915,438
7,top,1,2,-1,0.31513,654
7,top,1,2,0,0.48234,975
7,top,1,2,1,0.65274,654
7,top,1,2,2,0.79667,438
7,top,1,2,3,0.89742,294
7,top,1,2,4,0.95585,197
7,top,1,2,5,0.98391,132
7,top,1,2,6,0.99,88
7,top,1,3,-6,0.01,53
7,top,1,3,-5,0.01,79
7,top,1,3,-4,0.02935,118
7,top,1,3,-3,0.07319,176
7,top,1,3,-2,0.15509,263
7,top,1,3,-1,0.28179,392
7,top,1,3,0,0.44416,585
7,top,1,3,1,0.61661,392
7,top,1,3,2,0.76841,263
7,top,1,3,3,0.87916,176
7,top,1,3,4,0.9461,118
7,top,1,3,5,0.97961,79
7,top,1,3,6,0.99,53
7,top,1,4,-6,0.01,29
7,top,1,4,-5,0.01,44
7,top,1,4,-4,0.02747,66
7,top,1,4,-3,0.06926,98
7,top,1,4,-2,0.14831,146
7,top,1,4,-1,0.27213,218
7,top,1,4,0,0.43279,325
7,top,1,4,1,0.60555,218
7,top,1,4,2,0.75953,146
7,top,1,4,3,0.87326,98
7,top,1,4,4,0.94286,66
7,top,1,4,5,0.97815,44
7,top,1,4,6,0.99,29
7,top,1,5,-6,0.01,29
7,top,1,5,-5,0.01,44
7,top,1,5,-4,0.02285,66
7,top,1,5,-3,0.05936,98
7,top,1,5,-2,0.13083,146
7,top,1,5,-1,0.24664,218
7,top,1,5,0,0.40209,325
7,top,1,5,1,0.57499,218
7,top,1,5,2,0.73438,146
7,top,1,5,3,0.85616,98
7,top,1,5,4,0.93326,66
7,top,1,5,5,0.9737,44
7,top,1,5,6,0.99,29
7,top,1,6,-6,0.01,21
7,top,1,6,-5,0.01,31
7,top,1,6,-4,0.0176,46
7,top,1,6,-3,0.04767,69
7,top,1,6,-2,0.10933,102
7,top,1,6,-1,0.21399,153
7,top,1,6,0,0.36112,228
7,top,1,6,1,0.53251,153
7,top,1,6,2,0.69798,102
7,top,1,6,3,0.83038,69
7,top,1,6,4,0.91818,46
7,top,1,6,5,0.96641,31
7,top,1,6,6,0.98835,21
7,top,1,7,-6,0.01,15
7,top,1,7,-5,0.01,22
7,top,1,7,-4,0.01469,33
7,top,1,7,-3,0.04092,49
7,top,1,7,-2,0.09641,73
7,top,1,7,-1,0.19357,109
7,top,1,7,0,0.33448,163
7,top,1,7,1,0.50378,109
7,top,1,7,2,0.67238,73
7,top,1,7,3,0.81153,49
7,top,1,7,4,0.90671,33
7,top,1,7,5,0.96065,22
7,top,1,7,6,0.98596,15
7,top,2,0,-6,0.01,279
7,top,2,0,-5,0.02362,416
7,top,2,0,-4,0.06104,620
7,top,2,0,-3,0.13383,925
7,top,2,0,-2,0.25108,1380
7,top,2,0,-1,0.40751,2058
7,top,2,0,0,0.58046,3070
7,top,2,0,1,0.73894,2058
7,top,2,0,2,0.85931,1380
7,top,2,0,3,0.93505,925
7,top,2,0,4,0.97454,620
7,top,2,0,5,0.99,416
7,top,2,0,6,0.99,279
7,top,2,1,-6,0.01,153
7,top,2,1,-5,0.0207,229
7,top,2,1,-4,0.05465,341
7,top,2,1,-3,0.1223,509
7,top,2,1,-2,0.23386,759
7,top,2,1,-1,0.38628,1132
7,top,2,1,0,0.55883,1689
7,top,2,1,1,0.72073,1132
7,top,2,1,2,0.84664,759
7,top,2,1,3,0.92777,509
7,top,2,1,4,0.97108,341
7,top,2,1,5,0.99,229
7,top,2,1,6,0.99,153
7,top,2,2,-6,0.01,84
7,top,2,2,-5,0.01871,125
7,top,2,2,-4,0.0502,186
7,top,2,2,-3,0.11407,277
7,top,2,2,-2,0.22132,414
7,top,2,2,-1,0.37049,617
7,top,2,2,0,0.54241,921
7,top,2,2,1,0.70661,617
7,top,2,2,2,0.8366,414
7,top,2,2,3,0.92188,277
7,top,2,2,4,0.96823,186
7,top,2,2,5,0.98908,125
7,top,2,2,6,0.99,84
7,top,2,3,-6,0.01,50
7,top,2,3,-5,0.01662,75
7,top,2,3,-4,0.04541,112
7,top,2,3,-3,0.10505,166
7,top,2,3,-2,0.2073,248
7,top,2,3,-1,0.35248,370
7,top,2,3,0,0.52329,553
7,top,2,3,1,0.68985,370
7,top,2,3,2,0.82446,248
7,top,2,3,3,0.91462,166
7,top,2,3,4,0.96464,112
7,top,2,3,5,0.98762,75
7,top,2,3,6,0.99,50
7,top,2,4,-6,0.01,28
7,top,2,4,-5,0.01804,42
7,top,2,4,-4,0.04868,62
7,top,2,4,-3,0.11123,92
7,top,2,4,-2,0.21693,138
7,top,2,4,-1,0.36489,206
7,top,2,4,0,0.53651,307
7,top,2,4,1,0.70148,206
7,top,2,4,2,0.83291,138
7,top,2,4,3,0.91969,92
7,top,2,4,4,0.96715,62
7,top,2,4,5,0.98865,42
7,top,2,4,6,0.99,28
7,top,2,5,-6,0.01,28
7,top,2,5,-5,0.01575,42
7,top,2,5,-4,0.0434,62
7,top,2,5,-3,0.1012,92
7,top,2,5,-2,0.20122,138
7,top,2,5,-1,0.34456,206
7,top,2,5,0,0.51476,307
7,top,2,5,1,0.68226,206
7,top,2,5,2,0.81888,138
7,top,2,5,3,0.91122,92
7,top,2,5,4,0.96293,62
7,top,2,5,5,0.98691,42
7,top,2,5,6,0.99,28
7,top,2,6,-6,0.01,19
7,top,2,6,-5,0.01406,29
7,top,2,6,-4,0.03944,43
7,top,2,6,-3,0.09352,65
7,top,2,6,-2,0.18892,97
7,top,2,6,-1,0.32829,144
7,top,2,6,0,0.49698,215
7,top,2,6,1,0.6662,144
7,top,2,6,2,0.80689,97
7,top,2,6,3,0.90383,65
7,top,2,6,4,0.95917,43
7,top,2,6,5,0.98533,29
7,top,2,6,6,0.99,19
7,top,2,7,-6,0.01,14
7,top,2,7,-5,0.01158,21
7,top,2,7,-4,0.03343,31
7,top,2,7,-3,0.08156,46
7,top,2,7,-2,0.16926,69
7,top,2,7,-1,0.30159,103
7,top,2,7,0,0.46703,154
7,top,2,7,1,0.63844,103
7,top,2,7,2,0.78562,69
7,top,2,7,3,0.89037,46
7,top,2,7,4,0.95213,31
7,top,2,7,5,0.98229,21
7,top,2,7,6,0.99,14
7,bottom,0,0,-6,0.01,328
7,bottom,0,0,-5,0.0166,489
7,bottom,0,0,-4,0.04931,729
7,bottom,0,0,-3,0.12017,1088
7,bottom,0,0,-2,0.24283,1623
7,bottom,0,0,-1,0.41266,2421
7,bottom,0,0,0,0.60089,3612
7,bottom,0,0,1,0.76792,2421
7,bottom,0,0,2,0.88659,1623
7,bottom,0,0,3,0.95406,1088
7,bottom,0,0,4,0.98473,729
7,bottom,0,0,5,0.99,489
7,bottom,0,0,6,0.99,328
7,bottom,0,1,-6,0.01,180
7,bottom,0,1,-5,0.02565,269
7,bottom,0,1,-4,0.07064,401
7,bottom,0,1,-3,0.16016,598
7,bottom,0,1,-2,0.30255,893
7,bottom,0,1,-1,0.48379,1332
7,bottom,0,1,0,0.66847,1987
7,bottom,0,1,1,0.81915,1332
7,bottom,0,1,2,0.91756,893
7,bottom,0,1,3,0.96898,598
7,bottom,0,1,4,0.99,401
7,bottom,0,1,5,0.99,269
7,bottom,0,1,6,0.99,180
7,bottom,0,2,-6,0.01039,98
7,bottom,0,2,-5,0.03335,147
7,bottom,0,2,-4,0.08755,219
7,bottom,0,2,-3,0.18973,326
7,bottom,0,2,-2,0.34376,487
7,bottom,0,2,-1,0.52956,726
7,bottom,0,2,0,0.70901,1084
7,bottom,0,2,1,0.84778,726
7,bottom,0,2,2,0.93368,487
7,bottom,0,2,3,0.97621,326
7,bottom,0,2,4,0.99,219
7,bottom,0,2,5,0.99,147
7,bottom,0,2,6,0.99,98
7,bottom,0,3,-6,0.01575,59
7,bottom,0,3,-5,0.0472,88
7,bottom,0,3,-4,0.11602,131
7,bottom,0,3,-3,0.23631,196
7,bottom,0,3,-2,0.40452,292
7,bottom,0,3,-1,0.59277,436
7,bottom,0,3,0,0.76147,650
7,bottom,0,3,1,0.8825,436
7,bottom,0,3,2,0.952,292
7,bottom,0,3,3,0.98391,196
7,bottom,0,3,4,0.99,131
7,bottom,0,3,5,0.99,88
7,bottom,0,3,6,0.99,59
7,bottom,0,4,-6,0.01418,33
7,bottom,0,4,-5,0.04325,49
7,bottom,0,4,-4,0.10811,73
7,bottom,0,4,-3,0.22372,109
7,bottom,0,4,-2,0.38855,162
7,bottom,0,4,-1,0.57662,242
7,bottom,0,4,0,0.74844,361
7,bottom,0,4,1,0.87413,242
7,bottom,0,4,2,0.94771,162
7,bottom,0,4,3,0.98216,109
7,bottom,0,4,4,0.99,73
7,bottom,0,4,5,0.99,49
7,bottom,0,4,6,0.99,33
7,bottom,0,5,-6,0.02359,33
7,bottom,0,5,-5,0.06592,49
7,bottom,0,5,-4,0.1516,73
7,bottom,0,5,-3,0.2902,109
7,bottom,0,5,-2,0.46957,162
7,bottom,0,5,-1,0.65541,242
7,bottom,0,5,0,0.80959,361
7,bottom,0,5,1,0.91198,242
7,bottom,0,5,2,0.96639,162
7,bottom,0,5,3,0.9895,109
7,bottom,0,5,4,0.99,73
7,bottom,0,5,5,0.99,49
7,bottom,0,5,6,0.99,33
7,bottom,0,6,-6,0.0288,23
7,bottom,0,6,-5,0.07767,34
7,bottom,0,6,-4,0.17265,51
7,bottom,0,6,-3,0.32024,76
7,bottom,0,6,-2,0.50374,114
7,bottom,0,6,-1,0.68641,169
7,bottom,0,6,0,0.83201,253
7,bottom,0,6,1,0.92491,169
7,bottom,0,6,2,0.97232,114
7,bottom,0,6,3,0.99,76
7,bottom,0,6,4,0.99,51
7,bottom,0,6,5,0.99,34
7,bottom,0,6,6,0.99,23
7,bottom,0,7,-6,0.04076,16
7,bottom,0,7,-5,0.10306,24
7,bottom,0,7,-4,0.21554,36
7,bottom,0,7,-3,0.378,54
7,bottom,0,7,-2,0.56577,81
7,bottom,0,7,-1,0.73955,121
7,bottom,0,7,0,0.86832,181
7,bottom,0,7,1,0.94468,121
7,bottom,0,7,2,0.9809,81
7,bottom,0,7,3,0.99,54
7,bottom,0,7,4,0.99,36
7,bottom,0,7,5,0.99,24
7,bottom,0,7,6,0.99,16
7,bottom,1,0,-6,0.01,295
7,bottom,1,0,-5,0.0126,440
7,bottom,1,0,-4,0.0392,656
7,bottom,1,0,-3,0.09984,979
7,bottom,1,0,-2,0.21028,1461
7,bottom,1,0,-1,0.37113,2179
7,bottom,1,0,0,0.55864,3251
7,bottom,1,0,1,0.73364,2179
7,bottom,1,0,2,0.86441,1461
7,bottom,1,0,3,0.94263,979
7,bottom,1,0,4,0.98004,656
7,bottom,1,0,5,0.99,440
7,bottom,1,0,6,0.99,295
7,bottom,1,1,-6,0.01,162
7,bottom,1,1,-5,0.01716,242
7,bottom,1,1,-4,0.05069,361
7,bottom,1,1,-3,0.12287,539
7,bottom,1,1,-2,0.24702,803
7,bottom,1,1,-1,0.41786,1198
7,bottom,1,1,0,0.60603,1788
7,bottom,1,1,1,0.77197,1198
7,bottom,1,1,2,0.88913,803
7,bottom,1,1,3,0.95533,539
7,bottom,1,1,4,0.98524,361
7,bottom,1,1,5,0.99,242
7,bottom,1,1,6,0.99,162
7,bottom,1,2,-6,0.01,88
7,bottom,1,2,-5,0.02057,132
7,bottom,1,2,-4,0.05889,197
7,bottom,1,2,-3,0.13856,294
7,bottom,1,2,-2,0.27093,438
7,bottom,1,2,-1,0.44689,654
7,bottom,1,2,0,0.63413,975
7,bottom,1,2,1,0.79366,654
7,bottom,1,2,2,0.90248,438
7,bottom,1,2,3,0.96188,294
7,bottom,1,2,4,0.98779,197
7,bottom,1,2,5,0.99,132
7,bottom,1,2,6,0.99,88
7,bottom,1,3,-6,0.01,53
7,bottom,1,3,-5,0.02638,79
7,bottom,1,3,-4,0.07227,118
7,bottom,1,3,-3,0.16308,176
7,bottom,1,3,-2,0.30672,263
7,bottom,1,3,-1,0.48854,392
7,bottom,1,3,0,0.67278,585
7,bottom,1,3,1,0.82226,392
7,bottom,1,3,2,0.91935,263
7,bottom,1,3,3,0.9698,176
7,bottom,1,3,4,0.99,118
7,bottom,1,3,5,0.99,79
7,bottom,1,3,6,0.99,53
7,bottom,1,4,-6,0.01,29
7,bottom,1,4,-5,0.02837,44
7,bottom,1,4,-4,0.07671,66
7,bottom,1,4,-3,0.17095,98
7,bottom,1,4,-2,0.31786,146
7,bottom,1,4,-1,0.50108,218
7,bottom,1,4,0,0.68405,325
7,bottom,1,4,1,0.83033,218
7,bottom,1,4,2,0.92396,146
7,bottom,1,4,3,0.9719,98
7,bottom,1,4,4,0.99,66
7,bottom,1,4,5,0.99,44
7,bottom,1,4,6,0.99,29
7,bottom,1,5,-6,0.01079,29
7,bottom,1,5,-5,0.03443,44
7,bottom,1,5,-4,0.08985,66
7,bottom,1,5,-3,0.19364,98
7,bottom,1,5,-2,0.34903,146
7,bottom,1,5,-1,0.53524,218
7,bottom,1,5,0,0.71389,325
7,bottom,1,5,1,0.85112,218
7,bottom,1,5,2,0.9355,146
7,bottom,1,5,3,0.977,98
7,bottom,1,5,4,0.99,66
7,bottom,1,5,5,0.99,44
7,bottom,1,5,6,0.99,29
7,bottom,1,6,-6,0.01463,21
7,bottom,1,6,-5,0.0444,31
7,bottom,1,6,-4,0.11043,46
7,bottom,1,6,-3,0.22744,69
7,bottom,1,6,-2,0.3933,102
7,bottom,1,6,-1,0.58146,153
7,bottom,1,6,0,0.75237,228
7,bottom,1,6,1,0.87667,153
7,bottom,1,6,2,0.94902,102
7,bottom,1,6,3,0.9827,69
7,bottom,1,6,4,0.99,46
7,bottom,1,6,5,0.99,31
7,bottom,1,6,6,0.99,21
7,bottom,1,7,-6,0.01782,15
7,bottom,1,7,-5,0.0523,22
7,bottom,1,7,-4,0.126,33
7,bottom,1,7,-3,0.25186,49
7,bottom,1,7,-2,0.42382,73
7,bottom,1,7,-1,0.61188,109
7,bottom,1,7,0,0.77655,163
7,bottom,1,7,1,0.89199,109
7,bottom,1,7,2,0.95675,73
7,bottom,1,7,3,0.9858,49
7,bottom,1,7,4,0.99,33
7,bottom,1,7,5,0.99,22
7,bottom,1,7,6,0.99,15
7,bottom,2,0,-6,0.01,279
7,bottom,2,0,-5,0.01036,416
7,bottom,2,0,-4,0.03328,620
7,bottom,2,0,-3,0.0874,925
7,bottom,2,0,-2,0.18947,1380
7,bottom,2,0,-1,0.34341,2058
7,bottom,2,0,0,0.52918,3070
7,bottom,2,0,1,0.70868,2058
7,bottom,2,0,2,0.84756,1380
7,bottom,2,0,3,0.93356,925
7,bottom,2,0,4,0.97615,620
7,bottom,2,0,5,0.99,416
7,bottom,2,0,6,0.99,279
7,bottom,2,1,-6,0.01,153
7,bottom,2,1,-5,0.01214,229
7,bottom,2,1,-4,0.038,341
7,bottom,2,1,-3,0.09735,509
7,bottom,2,1,-2,0.20618,759
7,bottom,2,1,-1,0.36574,1132
7,bottom,2,1,0,0.55299,1689
7,bottom,2,1,1,0.72893,1132
7,bottom,2,1,2,0.86128,759
7,bottom,2,1,3,0.94096,509
7,bottom,2,1,4,0.97934,341
7,bottom,2,1,5,0.99,229
7,bottom,2,1,6,0.99,153
7,bottom,2,2,-6,0.01,84
7,bottom,2,2,-5,0.01365,125
7,bottom,2,2,-4,0.04191,186
7,bottom,2,2,-3,0.10539,277
7,bottom,2,2,-2,0.21933,414
7,bottom,2,2,-1,0.3829,617
7,bottom,2,2,0,0.57083,921
7,bottom,2,2,1,0.74371,617
7,bottom,2,2,2,0.87105,414
7,bottom,2,2,3,0.94611,277
7,bottom,2,2,4,0.9815,186
7,bottom,2,2,5,0.99,125
7,bottom,2,2,6,0.99,84
7,bottom,2,3,-6,0.01,50
7,bottom,2,3,-5,0.0156,75
7,bottom,2,3,-4,0.04683,112
7,bottom,2,3,-3,0.11527,166
7,bottom,2,3,-2,0.23514,248
7,bottom,2,3,-1,0.40304,370
7,bottom,2,3,0,0.59129,553
7,bottom,2,3,1,0.76029,370
7,bottom,2,3,2,0.88175,248
7,bottom,2,3,3,0.95162,166
7,bottom,2,3,4,0.98375,112
7,bottom,2,3,5,0.99,75
7,bottom,2,3,6,0.99,50
7,bottom,2,4,-6,0.01,28
7,bottom,2,4,-5,0.01423,42
7,bottom,2,4,-4,0.04338,62
7,bottom,2,4,-3,0.10837,92
7,bottom,2,4,-2,0.22415,138
7,bottom,2,4,-1,0.38909,206
7,bottom,2,4,0,0.57718,307
7,bottom,2,4,1,0.7489,206
7,bottom,2,4,2,0.87442,138
7,bottom,2,4,3,0.94786,92
7,bottom,2,4,4,0.98222,62
7,bottom,2,4,5,0.99,42
7,bottom,2,4,6,0.99,28
7,bottom,2,5,-6,0.01,28
7,bottom,2,5,-5,0.01654,42
7,bottom,2,5,-4,0.04916,62
7,bottom,2,5,-3,0.11988,92
7,bottom,2,5,-2,0.24238,138
7,bottom,2,5,-1,0.41211,206
7,bottom,2,5,0,0.60034,307
7,bottom,2,5,1,0.76748,206
7,bottom,2,5,2,0.88631,138
7,bottom,2,5,3,0.95392,92
7,bottom,2,5,4,0.98468,62
7,bottom,2,5,5,0.99,42
7,bottom,2,5,6,0.99,28
7,bottom,2,6,-6,0.01,19
7,bottom,2,6,-5,0.01866,29
7,bottom,2,6,-4,0.05433,43
7,bottom,2,6,-3,0.12989,65
7,bottom,2,6,-2,0.25783,97
7,bottom,2,6,-1,0.43111,144
7,bottom,2,6,0,0.61898,215
7,bottom,2,6,1,0.78206,144
7,bottom,2,6,2,0.8954,97
7,bottom,2,6,3,0.95843,65
7,bottom,2,6,4,0.98646,43
7,bottom,2,6,5,0.99,29
7,bottom,2,6,6,0.99,19
7,bottom,2,7,-6,0.01,14
7,bottom,2,7,-5,0.02275,21
7,bottom,2,7,-4,0.06399,31
7,bottom,2,7,-3,0.14805,46
7,bottom,2,7,-2,0.285,69
7,bottom,2,7,-1,0.46351,103
7,bottom,2,7,0,0.64978,154
7,bottom,2,7,1,0.80542,103
7,bottom,2,7,2,0.90952,69
7,bottom,2,7,3,0.96523,46
7,bottom,2,7,4,0.98906,31
7,bottom,2,7,5,0.99,21
7,bottom,2,7,6,0.99,14
8,top,0,0,-6,0.01,320
8,top,0,0,-5,0.01,477
8,top,0,0,-4,0.01859,712
8,top,0,0,-3,0.06029,1063
8,top,0,0,-2,0.15335,1585
8,top,0,0,-1,0.31104,2365
8,top,0,0,0,0.51428,3528
8,top,0,0,1,0.71375,2365
8,top,0,0,2,0.86286,1585
8,top,0,0,3,0.94769,1063
8,top,0,0,4,0.98436,712
8,top,0,0,5,0.99,477
8,top,0,0,6,0.99,320
8,top,0,1,-6,0.01,176
8,top,0,1,-5,0.01,263
8,top,0,1,-4,0.01116,392
8,top,0,1,-3,0.0398,584
8,top,0,1,-2,0.11077,872
8,top,0,1,-1,0.2442,1301
8,top,0,1,0,0.43486,1940
8,top,0,1,1,0.64228,1301
8,top,0,1,2,0.81415,872
8,top,0,1,3,0.92256,584
8,top,0,1,4,0.97457,392
8,top,0,1,5,0.99,263
8,top,0,1,6,0.99,176
8,top,0,2,-6,0.01,96
8,top,0,2,-5,0.01,143
8,top,0,2,-4,0.01,214
8,top,0,2,-3,0.02998,319
8,top,0,2,-2,0.08847,476
8,top,0,2,-1,0.20599,709
8,top,0,2,0,0.38537,1058
8,top,0,2,1,0.59374,709
8,top,0,2,2,0.77811,476
8,top,0,2,3,0.90233,319
8,top,0,2,4,0.96599,214
8,top,0,2,5,0.99,143
8,top,0,2,6,0.99,96
8,top,0,3,-6,0.01,58
8,top,0,3,-5,0.01,86
8,top,0,3,-4,0.01,128
8,top,0,3,-3,0.01969,191
8,top,0,3,-2,0.06313,285
8,top,0,3,-1,0.15893,426
8,top,0,3,0,0.31931,635
8,top,0,3,1,0.52355,426
8,top,0,3,2,0.72161,285
8,top,0,3,3,0.8679,191
8,top,0,3,4,0.95013,128
8,top,0,3,5,0.98525,86
8,top,0,3,6,0.99,58
8,top,0,4,-6,0.01,32
8,top,0,4,-5,0.01,48
8,top,0,4,-4,0.01,71
8,top,0,4,-3,0.022,106
8,top,0,4,-2,0.06906,159
8,top,0,4,-1,0.17035,236
8,top,0,4,0,0.33592,353
8,top,0,4,1,0.54183,236
8,top,0,4,2,0.73684,159
8,top,0,4,3,0.8775,106
8,top,0,4,4,0.9547,71
8,top,0,4,5,0.98689,48
8,top,0,4,6,0.99,32
8,top,0,5,-6,0.01,32
8,top,0,5,-5,0.01,48
8,top,0,5,-4,0.01,71
8,top,0,5,-3,0.01239,106
8,top,0,5,-2,0.04334,159
8,top,0,5,-1,0.11847,236
8,top,0,5,0,0.25682,353
8,top,0,5,1,0.45052,236
8,top,0,5,2,0.65697,159
8,top,0,5,3,0.82458,106
8,top,0,5,4,0.92817,71
8,top,0,5,5,0.97684,48
8,top,0,5,6,0.99,32
8,top,0,6,-6,0.01,22
8,top,0,6,-5,0.01,33
8,top,0,6,-4,0.01,50
8,top,0,6,-3,0.01,74
8,top,0,6,-2,0.03524,111
8,top,0,6,-1,0.10061,166
8,top,0,6,0,0.2271,247
8,top,0,6,1,0.41312,166
8,top,0,6,2,0.62137,111
8,top,0,6,3,0.79891,74
8,top,0,6,4,0.91418,50
8,top,0,6,5,0.97109,33
8,top,0,6,6,0.99,22
8,top,0,7,-6,0.01,16
8,top,0,7,-5,0.01,24
8,top,0,7,-4,0.01,36
8,top,0,7,-3,0.01,53
8,top,0,7,-2,0.02367,79
8,top,0,7,-1,0.07324,118
8,top,0,7,0,0.17825,176
8,top,0,7,1,0.34718,118
8,top,0,7,2,0.55397,79
8,top,0,7,3,0.74675,53
8,top,0,7,4,0.88362,36
8,top,0,7,5,0.95756,24
8,top,0,7,6,0.9879,16
8,top,1,0,-6,0.01,288
8,top,1,0,-5,0.01,430
8,top,1,0,-4,0.02483,641
8,top,1,0,-3,0.07609,956
8,top,1,0,-2,0.18354,1427
8,top,1,0,-1,0.35463,2128
8,top,1,0,0,0.5619,3175
8,top,1,0,1,0.75314,2128
8,top,1,0,2,0.88751,1427
8,top,1,0,3,0.95935,956
8,top,1,0,4,0.98852,641
8,top,1,0,5,0.99,430
8,top,1,0,6,0.99,288
8,top,1,1,-6,0.01,158
8,top,1,1,-5,0.01,236
8,top,1,1,-4,0.01793,353
8,top,1,1,-3,0.05853,526
8,top,1,1,-2,0.14987,785
8,top,1,1,-1,0.30583,1171
8,top,1,1,0,0.50838,1746
8,top,1,1,1,0.7087,1171
8,top,1,1,2,0.85958,785
8,top,1,1,3,0.94608,526
8,top,1,1,4,0.98376,353
8,top,1,1,5,0.99,236
8,top,1,1,6,0.99,158
8,top,1,2,-6,0.01,86
8,top,1,2,-5,0.01,129
8,top,1,2,-4,0.01459,192
8,top,1,2,-3,0.04953,287
8,top,1,2,-2,0.13155,428
8,top,1,2,-1,0.2777,639
8,top,1,2,0,0.47571,953
8,top,1,2,1,0.67998,639
8,top,1,2,2,0.84048,428
8,top,1,2,3,0.93648,287
8,top,1,2,4,0.98012,192
8,top,1,2,5,0.99,129
8,top,1,2,6,0.99,86
8,top,1,3,-6,0.01,52
8,top,1,3,-5,0.01,77
8,top,1,3,-4,0.01077,115
8,top,1,3,-3,0.03867,172
8,top,1,3,-2,0.10829,257
8,top,1,3,-1,0.24006,383
8,top,1,3,0,0.42967,572
8,top,1,3,1,0.63734,383
8,top,1,3,2,0.81058,257
8,top,1,3,3,0.92063,172
8,top,1,3,4,0.97378,115
8,top,1,3,5,0.99,77
8,top,1,3,6,0.99,52
8,top,1,4,-6,0.01,29
8,top,1,4,-5,0.01,43
8,top,1,4,-4,0.01,64
8,top,1,4,-3,0.03582,96
8,top,1,4,-2,0.10192,143
8,top,1,4,-1,0.22934,213
8,top,1,4,0,0.41601,318
8,top,1,4,1,0.62418,213
8,top,1,4,2,0.80099,143
8,top,1,4,3,0.91533,96
8,top,1,4,4,0.97157,64
8,top,1,4,5,0.99,43
8,top,1,4,6,0.99,29
8,top,1,5,-6,0.01,29
8,top,1,5,-5,0.01,43
8,top,1,5,-4,0.01,64
8,top,1,5,-3,0.02891,96
8,top,1,5,-2,0.08595,143
